timestamp,City,latitude,longitude,severity_x,free_flow_speed,current_speed,is_congested,Severity_y,description,distance,temperature,humidity,precipitation,weather_condition,incident_count
2016-10-26 09:49:32,Richmond,28.87114767508752,-84.55112080359555,3,30.46984726917623,15.856235844682407,True,3,Accident on I-80 Westbound at Exit 15 Cutting Blvd.,0.01,-1.0028542711210149,34,12.35692362520326,Fog,3
2016-11-06 07:09:19,Linden,42.39714176245501,-118.07954534008988,2,40.18625686501849,31.010679486144287,False,2,Accident on Clements Rd Northbound at Messick Rd.,0.01,28.857696000688904,31,11.329328044912645,Snow,2
2016-11-09 16:42:51,Santa Clara,31.125843193672587,-73.33110566790103,2,33.47716014096775,18.189835699370143,True,2,Accident on CA-237 Eastbound at Exit 6 Great America Pkwy.,0.01,4.119766748982737,57,4.889142432457558,Thunderstorm,5
2016-11-16 17:50:46,Redwood City,33.20932646080455,-113.09916705717568,2,63.43107685942175,54.21928918086722,False,2,Accident on Santa Clara Ave at Hull Ave.,0.0,14.42732216415916,96,17.77664582970447,Cloudy,4
2016-11-20 19:08:19,Palo Alto,31.573634149652094,-119.46923275842944,2,62.65292170296357,55.67731885813833,False,2,Accident on Embarcadero Rd Westbound at US-101.,0.01,3.29090369537116,40,17.626010917208962,Clear,1
2016-10-02 16:43:37,Placerville,30.445545690339504,-119.91563438286406,3,50.34300002855134,35.61602126395546,False,3,Accident on US-50 Westbound at Exit 43 El Dorado Rd.,0.0,10.44420661345453,86,3.3285717030626083,Snow,3
2016-08-23 11:15:57,Richmond,33.805078012881765,-78.9755213355677,3,61.86697370315234,61.79014617152706,False,3,#1 lane blocked due to accident on I-580 Westbound at Toll Plaza.,0.0,-5.146280608549771,60,16.864939878728325,Rain,5
2016-08-30 18:56:24,Sacramento,44.43411961354921,-122.60478351834853,2,52.81589309266949,36.52220723517095,True,2,Accident on US-50 Westbound before Exit 11 / Watt Ave.,0.0,21.765622701128827,24,19.995788680999084,Snow,5
2016-08-30 23:54:52,Citrus Heights,42.111647346342,-116.72105776828332,2,57.51610538080091,44.63752565390553,False,2,Right hand shoulder blocked due to accident on Madison Ave at Coyle Creek Cir.,0.0,31.094292280640254,72,8.587628539762928,Clear,1
2016-09-10 14:28:07,Vallejo,28.674063014499065,-94.7364776796273,2,69.50744348060735,63.49121649311378,False,2,Accident on CA-37 Sears Point Rd Westbound at Exit 17 Railroad Ave.,0.0,23.6666472551533,34,14.95758955368537,Fog,3
2016-03-27 11:06:05,Martinez,32.32349990863009,-102.8144824150946,2,33.35892758098943,25.67400473313237,False,2,Delays expected due to accident on CA-4 Westbound at Exits 12B 12C I-680.,0.01,5.745094234953289,25,5.69019739967737,Clear,4
2016-04-09 07:57:09,Orinda,47.62966804844337,-111.18707963030076,2,62.315608357457926,48.043395907616016,False,2,One lane blocked due to accident on CA-24 Westbound at Gateway Blvd. Expect delays.,0.01,-2.7042141021262704,81,19.35662224972451,Clear,0
2016-04-13 16:36:22,Hayward,33.35006859575844,-67.81095427400693,2,63.53443863131393,56.12227460150761,False,2,Accident on Camden Ave at Hampton Rd.,0.0,-8.534376583653493,72,16.3064653643736,Thunderstorm,3
2016-06-12 01:29:18,Dixon,33.95070230106577,-120.62668119957176,3,59.5276240540256,53.536522597767046,False,3,Right hand shoulder blocked due to accident on I-80 Eastbound at Currey Rd.,0.0,15.90132562685983,54,17.41142102483952,Snow,1
2016-06-12 19:32:17,Sacramento,34.91014391858546,-68.9157666815059,3,51.622869915858445,43.161032166903325,False,3,Accident on I-80 Westbound at Exit 91 Raley Blvd.,0.0,-3.9357807245745473,70,7.974866218506074,Cloudy,5
2016-06-22 16:20:44,San Diego,26.88024878538955,-103.76841561563664,3,68.6452906751127,57.05772776835355,False,3,Right lane blocked due to accident on I-5 Southbound near Exit 22 Clairemont Dr.,0.0,-2.231708184429073,47,15.209295338248484,Cloudy,4
2016-06-23 10:55:40,North Hollywood,28.425570999129484,-108.4652049351617,2,40.12983333320122,30.6515027307878,False,2,Right hand shoulder blocked due to accident on CA-170 Southbound at Exits 7 8A Oxnard St.,0.0,-3.2441105516968687,34,4.935635160390461,Cloudy,3
2016-06-29 17:26:14,Los Angeles,31.15054381301328,-80.01046406605714,2,35.73559096369379,28.3359946751012,False,2,Accident on Maie Ave near CA-42 Firestone Blvd.,0.0,-1.897185238058654,45,4.88879675948154,Thunderstorm,0
2016-07-15 12:28:42,Anaheim,36.47550992216302,-71.56602037809976,2,42.807341051052255,29.54998397722301,True,2,Fuel spillage on CA-57 Southbound at CA-91 WB.,0.0,-1.801973278263416,36,16.180572533837836,Snow,0
2016-07-15 15:27:00,Camarillo,34.65010628769872,-115.23087387380583,2,67.33508971557201,59.88452524907599,False,2,Right hand shoulder blocked due to accident on US-101 Northbound in Thousand Oaks.,0.0,35.45051456547133,68,12.926697522169537,Rain,2
2016-07-23 17:11:48,Diamond Bar,42.59622319228567,-91.20975530863136,2,51.11578391729588,31.646213750352565,True,2,Accident on CA-60 CA-57 Westbound at Exit 24B Grand Ave.,0.0,28.903312638632343,72,5.960397435529837,Snow,2
2016-07-24 08:02:06,Oceanside,41.24676869483892,-71.83101761564983,3,66.06385162037898,54.107570951653216,False,3,Right hand shoulder blocked due to accident on I-5 Northbound at Exits 51B 51C CA-78.,0.0,4.621869078428601,35,8.160899987896446,Clear,1
2016-12-02 07:27:30,Hesperia,39.37176040226858,-97.2189255699291,2,41.2654651696416,38.50052424463294,False,2,Accident on I-15 Southbound at Exit 140 Ranchero Rd.,0.01,17.996173582988824,49,5.06620927664474,Rain,3
2016-12-05 10:34:40,Lynwood,33.418533203796585,-121.11478706596604,3,30.10270186822124,17.034423393023403,True,3,HOV lane blocked due to accident on I-105 Westbound at Long Beach Blvd.,0.01,37.15967724603456,96,18.44142771989972,Snow,3
2016-12-23 22:16:20,Los Angeles,35.81585653200435,-98.0858653772004,2,65.90880798580963,52.94676490755909,False,2,Right hand shoulder blocked due to accident on Central Ave at 61st St.,0.01,38.08540529273582,79,11.421333711284152,Cloudy,5
2017-01-14 08:07:19,Compton,43.0634977476214,-93.6432109786728,2,33.16961719217279,22.28929256235908,True,2,Accident on Atlantic Ave at Myrrh St.,0.01,-0.4983954676604476,62,14.753146556205902,Cloudy,5
2017-01-16 19:23:11,Santa Ana,40.01305778359807,-83.45986484235495,2,47.66176744745338,36.46900966569794,False,2,Accident on Crawford Canyon Rd near Willis Ln.,0.0,-0.1485943799627538,87,13.33899079336322,Cloudy,5
2017-01-20 16:46:51,Corona,32.324393373679484,-77.7402867428521,2,55.56865402440147,37.02050511793533,True,2,Accident on CA-91 Westbound at Exits 53 53A 53B McKinley St.,0.01,-0.3124850982880485,95,1.8648693274268744,Fog,2
2017-01-26 10:25:01,Bonita,48.56967482928952,-104.0583809871378,2,63.48207606858792,53.423522864812696,False,2,#2 lane blocked due to accident on CA-54 Eastbound at Exit 5 Briarwood Rd.,0.01,21.92480767230945,88,13.42051682523685,Thunderstorm,3
2016-11-01 12:04:58,Huntington Beach,32.022863336893096,-86.15964307241538,3,54.093302984568645,35.09641889313194,True,3,Left hand shoulder blocked due to accident on I-405 Southbound at Exit 15B Magnolia St.,0.01,-0.5931870315947343,88,2.9260161429171605,Clear,3
2016-11-03 18:02:47,Sherman Oaks,40.63720861962234,-71.72400294275934,2,56.71379813933471,56.70936286814672,False,2,Accident on Woodman Ave near Weddington St.,0.01,30.49201067632947,31,11.274308999964944,Clear,0
2016-11-04 17:53:39,Riverside,45.42488002889127,-80.42019908756731,3,51.74011381439026,41.09432099018612,False,3,#4 lane blocked due to accident on I-215 Southbound at CA-60.,0.01,19.16986720988588,93,1.432894258584534,Cloudy,2
2016-11-05 01:02:52,Baldwin Park,37.447966202843695,-86.56891409185751,3,45.3146544814954,41.86092346293183,False,3,Lane blocked on exit ramp due to accident on I-210 Eastbound at Exit 38 Irwindale Ave.,0.01,19.59057855826595,87,6.049316246732335,Cloudy,4
2016-11-10 09:52:18,Lakeside,36.288983343384494,-107.62559911612546,2,62.589753686320925,51.33551009212958,False,2,Right hand shoulder blocked due to accident on Channel Rd Northbound at Lakeshore Dr.,0.01,-0.642669249821834,84,14.933377877042782,Cloudy,2
2016-11-14 12:56:46,Los Angeles,39.94342700050116,-73.26195059534055,3,54.96028843208254,53.06809413225909,False,3,Right lane blocked due to accident on I-5 Southbound after Zoo Dr.,0.01,13.229257287577454,67,2.0302199257410147,Cloudy,4
2016-11-15 18:06:30,Temecula,42.23487251127502,-94.32418679230967,2,38.33413165320361,18.72971006882016,True,2,Accident on CA-79 Winchester Rd at Margarita Rd.,0.01,29.85482531514608,63,3.343676325748404,Thunderstorm,0
2016-11-17 14:44:15,Alhambra,38.2030162194168,-78.62500670973563,2,39.65570367771938,19.68034241925907,True,2,Serious accident on 9th St near Glendon Way.,0.0,-7.905964723493244,31,6.344492937266866,Fog,1
2016-11-18 19:29:47,Perris,27.963241948970165,-76.40075109380476,2,45.56750643495265,33.973279445192894,False,2,Accident on Byron St near Carroll St.,0.0,38.14700632706634,37,10.816538701458931,Clear,3
2016-09-12 12:02:00,San Diego,41.606189924908726,-122.84363128738208,3,43.37356896979527,24.071530379240443,True,3,Accident on I-5 Northbound at Pershing Dr.,0.0,18.30232697548154,78,13.200463632046327,Snow,0
2016-09-15 15:22:43,Whittier,25.24562599393205,-83.21240020400175,2,42.50420063230747,34.171518261243186,False,2,Accident on Telegraph Rd near Colima Rd.,0.0,30.42473661689561,79,6.46112115957151,Snow,3
2016-09-20 00:30:50,Los Angeles,33.620431882468225,-81.62686898843465,2,46.31976128891827,43.54238108165859,False,2,Slow lane blocked due to accident on CA-110 Southbound at Exits 26A 26B I-5.,0.0,-2.630071262096375,95,2.002521887451698,Cloudy,5
2016-09-20 18:09:35,Temecula,26.50556721092761,-87.09640226810416,3,44.97940380284192,32.62982810451685,False,3,Accident on I-15 Southbound at Exit 58 CA-79 Temecula Pkwy.,0.0,-0.9200494332356453,32,1.9631788716816123,Snow,1
2016-10-07 15:37:24,Los Angeles,29.61126352083176,-117.60107233305963,3,57.41471117639111,55.99147233138749,False,3,Accident on I-405 Northbound after Wilshire Blvd. On the median.,0.0,23.9547940010528,96,11.424318688668828,Rain,1
2016-10-11 12:01:10,Riverside,39.55004169307031,-83.30414953917187,3,63.52146608382272,53.72584200120277,False,3,#3 lane blocked slow traffic and right hand shoulder blocked due to accident on I-215 Northbound before Exits 32 32B University Ave.,0.0,-3.2584213655141934,50,11.074336021387843,Fog,0
2016-10-11 22:41:28,Lynwood,46.86877985270687,-89.96435065117646,3,54.348131534538375,47.72242570636566,False,3,One lane blocked and right hand shoulder blocked due to accident on I-105 Eastbound at Exit 12 Long Beach Blvd.,0.01,31.867063046308303,71,10.537530950485923,Fog,1
2016-10-15 00:05:46,Gardena,43.82096826256062,-89.09983137515022,3,56.71601108151544,49.42361868953327,False,3,2 middle lane blocked due to accident on I-405 Northbound at Exits 36 37 37A I-110.,0.01,10.383261526323665,24,11.651949322234245,Snow,4
2016-08-12 03:55:57,Norwalk,42.79710013613584,-85.066380316819,2,40.37670169123471,32.96569425994937,False,2,Accident on CA-42 Firestone Blvd at I-605.,0.0,-1.956810651753667,28,7.043456149632792,Clear,1
2016-08-12 18:57:19,Los Angeles,25.96480896092926,-107.4289487317468,3,58.17525033491589,54.61412114945184,False,3,Right hand shoulder blocked due to accident on I-110 Southbound near Exit 19A Grand Ave.,0.0,13.0236800310477,49,2.035734124528259,Thunderstorm,3
2016-08-14 03:50:04,Los Angeles,47.79588612744703,-116.30080079588777,2,39.79956589549069,34.485213706228585,False,2,Accident on US-101 Northbound at Exits 2C 3A Broadway.,0.0,6.043854268226337,66,7.039400111150041,Clear,3
2016-08-18 17:42:34,North Hills,47.5259554783201,-116.8270282086259,3,30.04697912598221,19.284407051976807,True,3,Right hand shoulder blocked due to accident on I-405 Northbound before Exit 69 Nordhoff St.,0.0,2.339962135005834,70,15.5813343639953,Fog,3
2016-08-30 04:33:34,Los Angeles,40.27118611060749,-124.34577683667902,2,45.41776985560148,28.05944824567053,True,2,Accident on CA-2 Alvarado St both ways at Sunset Blvd.,0.0,13.87181113077368,33,14.1603137106782,Cloudy,3
2016-08-31 21:18:17,Los Angeles,46.94708172760955,-90.09877811038275,2,49.17008723341392,43.771116392148095,False,2,One lane blocked due to accident on Atlantic Blvd Eastbound at CA-72 Whittier Blvd.,0.0,11.05083987172322,27,4.064473194134031,Fog,4
2016-09-01 10:53:29,San Diego,41.17201015657162,-75.16335037970805,3,50.90051148634281,40.95129974838592,False,3,Middle lane blocked due to accident on I-5 Northbound at Exit 31 I-805.,0.0,2.9805196214452643,20,3.488398055122499,Clear,2
2016-09-02 06:09:59,Encino,40.45753921057586,-91.22075518448162,2,69.18638032814256,52.03769327185443,False,2,Right hand shoulder blocked due to accident on US-101 Westbound at Haskell Ave.,0.0,-3.58952860328158,90,8.233820982476065,Cloudy,5
2016-09-05 20:29:02,Long Beach,32.63701528153382,-106.55303632352332,2,36.30152990417415,19.198898419541788,True,2,Accident on Studebaker Rd near Willow St.,0.0,7.550967344237485,80,8.918810804645407,Thunderstorm,0
2016-03-31 17:32:39,Highland,43.62999983027914,-71.070771606274,2,61.1251310169286,52.55486169311983,False,2,Accident on CA-210 Westbound at Exit 83 5th St.,0.0,39.914895819645054,77,1.3559099370163152,Cloudy,3
2016-04-03 14:52:16,El Cajon,42.17145369785298,-114.07985972086476,3,46.31125484054034,42.22094790336614,False,3,Accident on I-8 Westbound at Exit 18 Mollison Ave.,0.0,6.910684701883188,97,17.48311939574684,Fog,1
2016-04-05 21:57:51,North Hollywood,43.64801707374504,-87.88144228731218,2,42.126418396061,35.81942466454214,False,2,Accident on CA-170 Northbound at Exit 6 Magnolia Blvd. Approach with care.,0.0,23.15507063394205,52,3.5048989732618008,Cloudy,3
2016-04-12 19:48:08,Fontana,40.06628086732263,-98.42580901993,3,38.95971608060484,30.37812138054781,False,3,Right hand shoulder blocked due to accident on I-10 Eastbound after Exit 59 Etiwanda Ave.,0.01,13.419720119187891,47,1.7471780595205133,Rain,1
2016-04-13 09:37:22,Carson,38.60443742549134,-84.76856665237733,3,51.94945090055154,35.221918072152896,True,3,Right hand shoulder blocked due to accident on I-405 Northbound at Exit 35 Avalon Blvd.,0.01,34.37637909772083,84,13.858213777818316,Snow,5
2016-04-27 00:31:46,San Clemente,48.90405858691075,-98.0227588352445,3,62.79551515947357,49.77041758596522,False,3,Accident on I-5 Southbound at Exit 78 Camino de Estrella.,0.01,34.80307841534132,25,4.37268987563987,Cloudy,5
2016-05-25 12:21:17,Pacoima,41.585874873184025,-78.03990180217023,3,55.907736539949454,51.31307304414042,False,3,Right hand shoulder blocked due to accident on I-5 Northbound at Exits 156A 156B CA-118.,0.01,34.04290274603592,68,16.719126520334623,Cloudy,5
2016-05-26 10:09:40,South Gate,35.90881115830165,-90.96503722411752,3,68.06131753464011,56.15063612923739,False,3,One lane blocked due to accident on I-710 Northbound at Exit 13 CA-42 Firestone Blvd.,0.01,36.08624806447509,96,10.525506692033098,Clear,1
2016-05-30 14:49:48,San Bernardino,47.8393372623022,-77.11029762650763,3,38.238986953747855,34.75028431535284,False,3,Accident on I-15 Northbound after Exit 131 CA-138.,0.01,30.570141864776552,66,18.39717317867628,Clear,3
2016-05-30 20:07:37,Santa Ana,28.753555360596568,-98.40402423193846,2,63.84720840136369,63.29922624028397,False,2,Accident on Treasure Ln near Cielo Pl.,0.0,7.524641497999998,31,0.9622985710742338,Snow,5
2016-06-06 20:32:59,Altadena,45.02011748921565,-72.19602977905828,2,46.45571960837452,35.34139720919285,False,2,Accident on Woodbury Rd near Lake Ave.,0.01,6.286637287508309,86,5.71250628483825,Cloudy,4
2016-06-18 14:52:09,Baldwin Park,40.01787446716405,-100.1130004454786,2,43.28101999378373,42.08190369905087,False,2,Accident on Vineland Ave at Elstead St.,0.0,34.01589539390793,55,5.614775827628384,Thunderstorm,1
2016-12-14 16:30:53,Fort Lauderdale,32.96887456858478,-112.78019093864314,2,61.59361098895196,52.561546967868615,False,2,2 right lane blocked due to accident on FL-816 Oakland Park Blvd Westbound at 46th Ave.,0.01,34.86832136548505,38,19.28376244816252,Fog,1
2016-12-15 16:29:54,Homosassa,43.866872186805,-117.21701232601508,2,64.40671971808709,57.40861712117994,False,2,Accident on Darbyshire Ter near Rushport Ln.,0.0,13.673355441024146,97,3.738773983267134,Snow,3
2016-12-16 19:26:57,Saint Petersburg,48.61019539376592,-68.93295609239334,3,40.720842338048016,40.42871009035572,False,3,Slow traffic and left lane blocked due to accident on I-275 Southbound at Exit 28 FL-694 Gandy Blvd.,0.01,7.760464610617227,61,2.089033976432817,Snow,1
2016-12-30 19:25:45,Orlando,48.68947807749593,-68.04955487500146,2,67.85423477571126,49.90751255430308,False,2,Accident on US-441 Orange Blossom Trl at Holden Ave.,0.01,11.874822931954522,77,12.996285704410235,Fog,1
2017-01-10 18:38:02,Miami,30.405522505541903,-84.27319888396994,2,55.452207479918485,46.63376662207035,False,2,Center lane blocked due to accident on FL-9 Southbound before I-95.,0.01,2.8405340836554203,55,5.845871732021772,Cloudy,5
2016-11-18 08:32:13,Orlando,37.41141167769159,-90.9173992374987,2,31.234841874115343,22.022380758718874,False,2,Accident on Winegard Rd at FL-482 Sand Lake Rd.,0.0,29.73301447940809,92,10.47752829454435,Rain,3
2016-11-23 10:30:03,Hialeah,26.194559469437667,-108.0383757991195,2,60.809067810311255,43.68119576135345,False,2,Left lane blocked due to accident on FL-826 Palmetto Expy Northbound at I-75.,0.01,19.562091243493395,55,11.501779168136768,Cloudy,5
2016-10-08 08:09:03,Fort Myers,46.42072672995356,-90.34831204079272,3,41.15819875899752,37.94891013848364,False,3,Lane blocked on exit ramp due to accident on I-75 Northbound at Exit 138 FL-82 M L King Blvd.,0.0,33.7707770351944,32,0.7072203397306942,Clear,5
2016-08-02 06:07:51,Miami,28.760035752523663,-93.71268629579558,2,40.32973472749228,32.71684105556297,False,2,Lane blocked on exit ramp due to accident on FL-836 Westbound at 137th Ave.,0.0,2.0585036296845907,35,7.132623540571701,Snow,3
2016-08-03 06:43:09,Lakeland,31.358019071057768,-124.24853662599884,3,34.37137603778067,27.58498267046864,False,3,Accident on I-4 Westbound at Exit 33 Lakeland Harbor Blvd.,0.0,-2.3462735604216487,44,5.398120252868777,Snow,0
2016-08-11 07:42:37,Orlando,38.629839899816105,-103.8614708882579,2,56.05998014586966,48.389836322462514,False,2,Accident on FL-552 Curry Ford Rd at Colton Dr.,0.0,1.7717288618114146,22,5.714893025192289,Snow,5
2016-08-18 15:02:48,Fort Pierce,35.022166676979474,-92.7693571114026,2,56.0550548449951,45.20301778200456,False,2,Delays due to accident on US-1 Southbound at Melton Dr.,0.0,35.65547273274186,64,13.621245373909687,Clear,4
2016-08-20 09:30:28,Sebastian,32.419210490971395,-85.3113690201556,2,63.959827781866046,59.37436674870685,False,2,Accident on Silverthorn Ct both ways at Draco Dr.,0.0,27.254433281245028,89,12.955091802123835,Rain,4
2016-08-26 14:24:46,Orlando,44.58539585536478,-123.95818323588465,2,44.44192158817159,27.77798928692692,True,2,Delays due to accident on Hiawassee Rd at Metrowest Blvd.,0.0,-3.97002434041653,26,2.590915887599383,Fog,1
2016-09-05 22:51:26,Melbourne,49.47882691730265,-85.4007813288728,3,35.614636043874924,23.92808701061493,True,3,Accident on I-95 Northbound at Exit 191 FL-404 Wickham Rd.,0.0,23.26186033068541,23,7.554609851052458,Thunderstorm,4
2016-07-20 09:34:52,Lutz,32.87353011312431,-68.1274172223975,2,53.61949606766902,46.09441922670908,False,2,Accident on FL-54 Westbound at Ballantrae Blvd.,0.0,-9.551846272022082,91,6.364124851240895,Fog,1
2016-07-26 06:37:13,Clearwater,32.003983688446695,-90.34847639188484,2,61.958524058894106,42.65479189664201,True,2,Right lane blocked due to accident on FL-688 Ulmerton Rd Northbound at FL-686 Roosevelt Blvd.,0.0,8.49543014843168,84,19.242885018043985,Cloudy,0
2016-11-30 15:11:50,Atlanta,34.261658316883604,-71.44664396380404,3,51.23548118640213,47.57609064354229,False,3,Slow traffic due to accident on I-85 I-75 Southbound at Exit 250 I-75.,0.01,33.33830481179835,73,13.325086687181727,Snow,3
2016-11-07 05:03:18,Augusta,29.94772765254844,-115.57964961593169,2,37.006560499233096,26.57172596967203,False,2,Accident on GA-56 Mike Padgett Hwy at Blackberry Ln.,0.01,27.19815015627433,33,0.8866606711565628,Snow,3
2016-11-15 13:50:33,Brooklet,40.78941962708637,-69.56320160374841,2,63.98471198365103,56.15118783201031,False,2,Accident on GA-67 both ways at Nevils Denmark Rd.,0.01,3.801740037444743,53,12.411296983721591,Thunderstorm,3
2016-11-19 09:55:28,Leesville,47.96008952494401,-86.55924092471749,2,61.99557082579734,59.45009832990354,False,2,Accident on Lake Village Dr at US-378.,0.0,-8.013152494074696,44,9.5114020239017,Cloudy,4
2016-11-30 16:10:13,Augusta,47.80772670434875,-88.4524418119727,2,42.04254154051174,34.76774546702286,False,2,Accident on Robert C Daniel Jr Pkwy near Agerton Ln.,0.01,-1.2376141384352015,59,10.085558410059043,Rain,0
2016-09-14 22:56:42,Atlanta,42.83070999120491,-95.88172750183638,3,54.55457083072561,46.44797462965036,False,3,Accident on I-85 I-75 Northbound at Exits 249C 249D US-78 North Ave.,0.0,1.5635896044491044,49,18.760109000371205,Rain,4
2016-09-16 06:12:43,Atlanta,34.573944497308766,-89.86555229400687,3,45.45697940867492,39.32662696898655,False,3,2 center lane blocked due to accident on I-285 Eastbound at Exit 51 Bouldercrest Rd.,0.0,31.29514406887672,54,15.859493514602155,Thunderstorm,4
2016-08-03 09:49:37,Forest Park,49.08016311953979,-84.34564878927269,3,38.27326646077417,34.11679589955285,False,3,Right lane blocked due to accident on I-75 Northbound at Exit 237 GA-331 Forest Pkwy.,0.0,5.165037061323988,31,8.294360973351028,Fog,0
2016-08-16 14:12:13,Jackson,32.48639653730663,-97.91386108144452,2,41.98389832373867,30.827999812694586,False,2,Accident on SC-125 Atomic Rd at Dragstrip Rd.,0.0,39.436709760068105,29,8.298953761788779,Fog,0
2016-07-27 08:04:29,Atlanta,29.95801503126572,-75.43121425354339,3,61.58719943012233,59.51377736916625,False,3,2 right lane blocked due to accident on I-20 Eastbound before Exit 62 Flat Shoals Rd.,0.0,30.85303753265451,66,5.220251747349145,Clear,0
2016-07-15 10:21:23,Papillion,47.25960820797807,-114.209402151088,2,33.878406840996576,32.9016749806346,False,2,Accident on NE-370 Westbound at 96th St.,0.0,4.526532792789565,80,11.405148561275997,Thunderstorm,0
2017-01-09 19:31:08,Papillion,47.63039323154215,-124.448377529516,2,33.568124584161204,19.571168238671014,True,2,Accident on 72nd St at Towne Center Pkwy.,0.01,37.19251569024424,90,9.977692440088896,Clear,3
2016-11-18 18:41:21,Cambridge,40.1488592749787,-97.41337147335096,3,46.27003298729197,45.7554659354896,False,3,Accident on I-35 Southbound between Exits 111A 111B US-30 and Exit 102 IA-210.,8.97,-1.6521884025739926,25,4.861778140677771,Snow,2
2016-08-16 14:44:05,Papillion,48.32881590274058,-110.40744755388955,2,53.790445516944935,51.61686043700406,False,2,Accident on 72nd St at Cornhusker Rd.,0.0,39.471812322021,66,8.85649851362954,Fog,2
2016-12-19 07:53:24,Saint Louis,44.35641618169234,-89.29349883413428,3,45.10684254318237,29.076262653871403,True,3,Right Hand lane closed due to accident on I-270 Southbound at Ladue Rd.,0.01,10.26253312970004,98,3.523032230265022,Thunderstorm,0
2016-10-26 09:51:16,Chicago,35.2811415244322,-110.65168140636769,3,45.18847193100788,42.95343718809399,False,3,Accident school bus involved on I-90 Kennedy Expy Eastbound near I-94 Edens Expy.,0.01,10.50202108714504,96,12.424099378793183,Snow,2
2016-11-07 18:29:52,Willowbrook,39.241056832236616,-106.9809669894935,2,68.08904092631408,52.97915148497516,False,2,Accident on IL-83 Kingery Hwy at 75th St.,0.01,15.738230822278595,26,10.1927276778294,Snow,2
2016-11-08 17:14:29,Morris,45.87923154566445,-116.26106947239111,3,43.2594938157535,29.17626710135345,True,3,Very slow traffic and left lane blocked due to accident on I-80 both ways near Exit 112 IL-47.,0.01,-8.077704595656634,21,16.076773215758067,Cloudy,0
2016-11-21 13:57:49,Channahon,35.569261240858864,-76.85436080410267,3,32.58685686072306,24.127884810079426,False,3,Very slow traffic and right lane closed due to accident on I-55 Southbound at Exit 244 Frontage Rd.,0.01,6.373603006111281,28,3.04009180514852,Thunderstorm,2
2016-11-28 12:41:46,Villa Park,46.70190296218605,-80.68877644425844,2,34.26401072559174,22.336053937871423,True,2,Accident on IL-64 North Ave at Addison Rd.,0.01,2.51764035246053,55,13.963531512192702,Fog,4
2016-09-16 06:52:19,Joliet,43.87970022551543,-79.3840731871602,3,46.67725754761368,32.74149438751117,False,3,Accident and spillage on I-80 Eastbound at Exit 131 Raynor Ave.,0.0,31.36943087340005,23,10.64245507712027,Rain,1
2016-09-20 09:51:08,Villa Park,35.1742363400154,-107.9550836121957,2,55.71464294793751,44.78915961462385,False,2,Accident on Addison Rd at Sunset Ave.,0.0,24.6371274524503,66,2.56546057651454,Fog,1
